cp_white,cp_black,player,diff_level
3.090000,-3.090000,1,-5
-3.060000,3.060000,0,-5
6.150000,-6.150000,1,-5
-7.950000,7.950000,0,-5
5.850000,-5.850000,1,-5
-11.170000,11.170000,0,-5
6.690000,-6.690000,1,-5
-6.470000,6.470000,0,-5
7.690000,-7.690000,1,-5
-7.150000,7.150000,0,-5
8.380000,-8.380000,1,-5
-10.550000,10.550000,0,-5
8.230000,-8.230000,1,-5
-8.070000,8.070000,0,-5
7.990000,-7.990000,1,-5
3.310000,-3.310000,0,-5
8.620000,-8.620000,1,-5
-7.310000,7.310000,0,-5
12.230000,-12.230000,1,-5
-7.850000,7.850000,0,-5
8.000000,-8.000000,1,-5
-8.290000,8.290000,0,-5
-12.390000,12.390000,1,-5
0.350000,-0.350000,0,-4
-0.200000,0.200000,1,-4
0.480000,-0.480000,0,-4
-0.330000,0.330000,1,-4
0.310000,-0.310000,0,-4
-0.160000,0.160000,1,-4
0.410000,-0.410000,0,-4
-0.120000,0.120000,1,-4
0.220000,-0.220000,0,-4
-0.170000,0.170000,1,-4
0.150000,-0.150000,0,-4
-0.200000,0.200000,1,-4
0.200000,-0.200000,0,-4
-0.190000,0.190000,1,-4
0.100000,-0.100000,0,-4
0.100000,-0.100000,1,-4
0.280000,-0.280000,0,-4
-0.010000,0.010000,1,-4
2.620000,-2.620000,0,-4
-0.960000,0.960000,1,-4
3.620000,-3.620000,0,-4
-5.270000,5.270000,1,-4
-5.500000,5.500000,0,-4
5.220000,-5.220000,1,-4
-5.340000,5.340000,0,-4
7.920000,-7.920000,1,-4
-4.630000,4.630000,0,-4
11.310000,-11.310000,1,-4
-4.630000,4.630000,0,-4
4.130000,-4.130000,1,-4
-3.490000,3.490000,0,-4
6.460000,-6.460000,1,-4
-3.420000,3.420000,0,-4
-2.720000,2.720000,1,-4
2.430000,-2.430000,0,-4
-2.480000,2.480000,1,-4
8.380000,-8.380000,0,-4
-2.330000,2.330000,1,-4
2.360000,-2.360000,0,-4
-3.350000,3.350000,1,-4
4.310000,-4.310000,0,-4
-4.570000,4.570000,1,-4
-5.110000,5.110000,0,-4
5.530000,-5.530000,1,-4
-7.500000,7.500000,0,-4
6.090000,-6.090000,1,-4
-7.460000,7.460000,0,-4
6.070000,-6.070000,1,-4
-7.130000,7.130000,0,-4
4.900000,-4.900000,1,-4
-5.820000,5.820000,0,-4
4.620000,-4.620000,1,-4
-6.970000,6.970000,0,-4
5.520000,-5.520000,1,-4
-7.930000,7.930000,0,-4
6.380000,-6.380000,1,-4
-8.540000,8.540000,0,-4
6.690000,-6.690000,1,-4
-8.330000,8.330000,0,-4
6.380000,-6.380000,1,-4
6.500000,-6.500000,0,-4
-8.730000,8.730000,1,-4
7.750000,-7.750000,0,-4
-9.870000,9.870000,1,-4
-10.670000,10.670000,0,-4
8.550000,-8.550000,1,-4
-10.190000,10.190000,0,-4
6.690000,-6.690000,1,-4
-6.470000,6.470000,0,-4
-6.930000,6.930000,1,-4
7.380000,-7.380000,0,-4
-7.310000,7.310000,1,-4
7.160000,-7.160000,0,-4
-7.090000,7.090000,1,-4
6.940000,-6.940000,0,-4
-6.940000,6.940000,1,-4
-63.180000,63.180000,0,-4
63.820000,-63.820000,1,-4
-63.100000,63.100000,0,-4
63.740000,-63.740000,1,-4
-63.180000,63.180000,0,-4
-63.150000,63.150000,1,-4
-61.830000,61.830000,0,-4
0.350000,-0.350000,0,-7
-0.300000,0.300000,1,-7
0.020000,-0.020000,0,-7
0.010000,-0.010000,1,-7
0.120000,-0.120000,0,-7
-0.000000,0.000000,1,-7
-0.160000,0.160000,0,-7
0.160000,-0.160000,1,-7
-0.200000,0.200000,0,-7
0.380000,-0.380000,1,-7
-0.390000,0.390000,0,-7
0.490000,-0.490000,1,-7
-0.610000,0.610000,0,-7
0.460000,-0.460000,1,-7
-0.680000,0.680000,0,-7
0.580000,-0.580000,1,-7
-0.590000,0.590000,0,-7
0.390000,-0.390000,1,-7
-0.510000,0.510000,0,-7
0.320000,-0.320000,1,-7
-0.520000,0.520000,0,-7
0.520000,-0.520000,1,-7
-0.710000,0.710000,0,-7
0.360000,-0.360000,1,-7
-0.700000,0.700000,0,-7
0.840000,-0.840000,1,-7
-0.460000,0.460000,0,-7
-0.000000,0.000000,1,-7
1.350000,-1.350000,0,-7
1.650000,-1.650000,1,-7
-1.050000,1.050000,0,-7
2.820000,-2.820000,1,-7
-1.610000,1.610000,0,-7
1.250000,-1.250000,1,-7
-2.080000,2.080000,0,-7
1.780000,-1.780000,1,-7
-1.580000,1.580000,0,-7
1.420000,-1.420000,1,-7
1.270000,-1.270000,0,-7
1.410000,-1.410000,1,-7
-1.370000,1.370000,0,-7
1.440000,-1.440000,1,-7
-1.680000,1.680000,0,-7
2.290000,-2.290000,1,-7
-2.120000,2.120000,0,-7
3.260000,-3.260000,1,-7
-3.880000,3.880000,0,-7
3.620000,-3.620000,1,-7
-3.600000,3.600000,0,-7
-3.850000,3.850000,1,-7
-9.990000,9.990000,0,-7
9.210000,-9.210000,1,-7
-9.720000,9.720000,0,-7
8.170000,-8.170000,1,-7
-10.680000,10.680000,0,-7
6.690000,-6.690000,1,-7
5.540000,-5.540000,0,-7
6.380000,-6.380000,1,-7
-6.470000,6.470000,0,-7
8.250000,-8.250000,1,-7
-8.210000,8.210000,0,-7
7.460000,-7.460000,1,-7
5.170000,-5.170000,0,-7
-6.850000,6.850000,1,-7
6.380000,-6.380000,0,-7
-2.020000,2.020000,1,-7
3.220000,-3.220000,0,-7
-3.180000,3.180000,1,-7
0.930000,-0.930000,0,-7
-6.400000,6.400000,1,-7
4.850000,-4.850000,0,-7
-2.530000,2.530000,1,-7
4.310000,-4.310000,0,-7
-4.150000,4.150000,1,-7
1.080000,-1.080000,0,-7
-3.930000,3.930000,1,-7
4.770000,-4.770000,0,-7
-2.190000,2.190000,1,-7
3.240000,-3.240000,0,-7
0.980000,-0.980000,1,-7
-1.450000,1.450000,0,-7
1.450000,-1.450000,1,-7
-1.890000,1.890000,0,-7
1.290000,-1.290000,1,-7
-1.250000,1.250000,0,-7
1.420000,-1.420000,1,-7
-1.950000,1.950000,0,-7
-1.250000,1.250000,1,-7
-1.790000,1.790000,0,-7
1.230000,-1.230000,1,-7
2.280000,-2.280000,0,-7
-1.710000,1.710000,1,-7
0.350000,-0.350000,0,-5
-0.300000,0.300000,1,-5
0.440000,-0.440000,0,-5
-0.470000,0.470000,1,-5
0.520000,-0.520000,0,-5
-0.380000,0.380000,1,-5
0.390000,-0.390000,0,-5
-0.400000,0.400000,1,-5
2.370000,-2.370000,0,-5
-0.130000,0.130000,1,-5
0.490000,-0.490000,0,-5
-0.150000,0.150000,1,-5
0.880000,-0.880000,0,-5
-0.540000,0.540000,1,-5
2.680000,-2.680000,0,-5
-0.500000,0.500000,1,-5
0.620000,-0.620000,0,-5
-0.650000,0.650000,1,-5
0.480000,-0.480000,0,-5
0.040000,-0.040000,1,-5
1.770000,-1.770000,0,-5
0.310000,-0.310000,1,-5
-0.640000,0.640000,0,-5
0.820000,-0.820000,1,-5
-1.130000,1.130000,0,-5
1.380000,-1.380000,1,-5
-1.150000,1.150000,0,-5
1.560000,-1.560000,1,-5
-1.840000,1.840000,0,-5
5.000000,-5.000000,1,-5
-2.070000,2.070000,0,-5
8.150000,-8.150000,1,-5
-2.150000,2.150000,0,-5
3.380000,-3.380000,1,-5
-3.260000,3.260000,0,-5
3.880000,-3.880000,1,-5
-2.460000,2.460000,0,-5
3.130000,-3.130000,1,-5
-0.790000,0.790000,0,-5
-0.660000,0.660000,1,-5
0.730000,-0.730000,0,-5
-0.540000,0.540000,1,-5
1.530000,-1.530000,0,-5
-1.080000,1.080000,1,-5
1.100000,-1.100000,0,-5
-1.210000,1.210000,1,-5
0.920000,-0.920000,0,-5
-1.460000,1.460000,1,-5
0.910000,-0.910000,0,-5
-0.680000,0.680000,1,-5
10.310000,-10.310000,0,-5
4.360000,-4.360000,1,-5
-7.340000,7.340000,0,-5
8.510000,-8.510000,1,-5
-9.020000,9.020000,0,-5
11.150000,-11.150000,1,-5
1.990000,-1.990000,0,-5
6.850000,-6.850000,1,-5
-6.770000,6.770000,0,-5
-7.000000,7.000000,1,-5
6.850000,-6.850000,0,-5
-6.920000,6.920000,1,-5
6.460000,-6.460000,0,-5
-6.460000,6.460000,1,-5
-6.250000,6.250000,0,-5
-6.120000,6.120000,1,-5
5.990000,-5.990000,0,-5
-5.930000,5.930000,1,-5
6.380000,-6.380000,0,-5
-6.390000,6.390000,1,-5
6.560000,-6.560000,0,-5
-6.340000,6.340000,1,-5
6.350000,-6.350000,0,-5
-6.360000,6.360000,1,-5
6.580000,-6.580000,0,-5
-6.290000,6.290000,1,-5
-6.300000,6.300000,0,-5
-7.310000,7.310000,1,-5
7.770000,-7.770000,0,-5
-7.620000,7.620000,1,-5
64.030000,-64.030000,0,-5
-63.330000,63.330000,1,-5
62.690000,-62.690000,0,-5
-61.980000,61.980000,1,-5
63.890000,-63.890000,0,-5
-63.250000,63.250000,1,-5
63.890000,-63.890000,0,-5
-63.330000,63.330000,1,-5
63.980000,-63.980000,0,-5
-63.290000,63.290000,1,-5
75.130000,-75.130000,0,-5
-74.420000,74.420000,1,-5
73.670000,-73.670000,0,-5
-72.880000,72.880000,1,-5
-71.450000,71.450000,0,-5
-69.860000,69.860000,1,-5
-68.210000,68.210000,0,-5
0.350000,-0.350000,0,-6
-0.300000,0.300000,1,-6
0.020000,-0.020000,0,-6
0.040000,-0.040000,1,-6
0.050000,-0.050000,0,-6
0.360000,-0.360000,1,-6
1.080000,-1.080000,0,-6
-0.000000,0.000000,1,-6
0.060000,-0.060000,0,-6
0.130000,-0.130000,1,-6
-0.120000,0.120000,0,-6
-0.080000,0.080000,1,-6
0.210000,-0.210000,0,-6
0.300000,-0.300000,1,-6
0.540000,-0.540000,0,-6
0.410000,-0.410000,1,-6
-0.090000,0.090000,0,-6
1.230000,-1.230000,1,-6
0.110000,-0.110000,0,-6
0.010000,-0.010000,1,-6
3.070000,-3.070000,0,-6
-1.580000,1.580000,1,-6
5.840000,-5.840000,0,-6
-6.190000,6.190000,1,-6
6.550000,-6.550000,0,-6
-5.460000,5.460000,1,-6
7.120000,-7.120000,0,-6
-1.010000,1.010000,1,-6
6.160000,-6.160000,0,-6
-9.750000,9.750000,1,-6
7.960000,-7.960000,0,-6
-9.610000,9.610000,1,-6
8.240000,-8.240000,0,-6
1.050000,-1.050000,1,-6
10.480000,-10.480000,0,-6
-8.770000,8.770000,1,-6
8.950000,-8.950000,0,-6
-8.870000,8.870000,1,-6
8.200000,-8.200000,0,-6
-6.510000,6.510000,1,-6
6.390000,-6.390000,0,-6
-4.720000,4.720000,1,-6
-5.270000,5.270000,0,-6
4.120000,-4.120000,1,-6
-6.360000,6.360000,0,-6
8.380000,-8.380000,1,-6
-8.060000,8.060000,0,-6
7.690000,-7.690000,1,-6
-8.050000,8.050000,0,-6
-8.610000,8.610000,1,-6
8.130000,-8.130000,0,-6
9.000000,-9.000000,1,-6
-8.240000,8.240000,0,-6
6.360000,-6.360000,1,-6
-7.640000,7.640000,0,-6
6.190000,-6.190000,1,-6
-8.020000,8.020000,0,-6
6.170000,-6.170000,1,-6
-7.650000,7.650000,0,-6
6.540000,-6.540000,1,-6
-7.620000,7.620000,0,-6
5.970000,-5.970000,1,-6
-8.000000,8.000000,0,-6
6.400000,-6.400000,1,-6
-7.400000,7.400000,0,-6
-6.070000,6.070000,1,-6
-7.270000,7.270000,0,-6
5.860000,-5.860000,1,-6
-5.770000,5.770000,0,-6
4.720000,-4.720000,1,-6
-5.920000,5.920000,0,-6
4.880000,-4.880000,1,-6
-5.170000,5.170000,0,-6
4.260000,-4.260000,1,-6
-3.050000,3.050000,0,-6
5.150000,-5.150000,1,-6
-5.810000,5.810000,0,-6
2.270000,-2.270000,1,-6
-3.250000,3.250000,0,-6
3.040000,-3.040000,1,-6
-3.270000,3.270000,0,-6
2.670000,-2.670000,1,-6
-0.770000,0.770000,0,-6
1.560000,-1.560000,1,-6
-2.030000,2.030000,0,-6
1.820000,-1.820000,1,-6
-1.020000,1.020000,0,-6
1.150000,-1.150000,1,-6
-0.760000,0.760000,0,-6
-0.760000,0.760000,1,-6
0.360000,-0.360000,0,-6
-0.710000,0.710000,1,-6
-0.700000,0.700000,0,-6
0.670000,-0.670000,1,-6
-0.860000,0.860000,0,-6
0.790000,-0.790000,1,-6
-0.490000,0.490000,0,-6
0.390000,-0.390000,1,-6
-0.180000,0.180000,0,-6
0.280000,-0.280000,1,-6
-0.530000,0.530000,0,-6
0.490000,-0.490000,1,-6
-0.730000,0.730000,0,-6
0.790000,-0.790000,1,-6
-1.850000,1.850000,0,-6
-1.070000,1.070000,1,-6
-1.760000,1.760000,0,-6
1.570000,-1.570000,1,-6
-1.250000,1.250000,0,-6
3.460000,-3.460000,1,-6
-1.810000,1.810000,0,-6
-1.050000,1.050000,1,-6
1.250000,-1.250000,0,-6
-0.510000,0.510000,1,-6
0.760000,-0.760000,0,-6
-0.780000,0.780000,1,-6
0.530000,-0.530000,0,-6
-0.960000,0.960000,1,-6
3.430000,-3.430000,0,-6
0.010000,-0.010000,1,-6
0.510000,-0.510000,0,-6
-0.650000,0.650000,1,-6
1.010000,-1.010000,0,-6
-0.440000,0.440000,1,-6
0.640000,-0.640000,0,-6
-0.380000,0.380000,1,-6
0.080000,-0.080000,0,-6
-0.300000,0.300000,1,-6
0.030000,-0.030000,0,-6
-0.550000,0.550000,1,-6
0.440000,-0.440000,0,-6
-0.180000,0.180000,1,-6
-0.190000,0.190000,0,-6
-0.310000,0.310000,1,-6
-0.120000,0.120000,0,-6
-0.220000,0.220000,1,-6
-0.240000,0.240000,0,-6
-0.230000,0.230000,1,-6
-0.250000,0.250000,0,-6
0.300000,-0.300000,1,-6
0.040000,-0.040000,0,-6
0.050000,-0.050000,1,-6
0.200000,-0.200000,0,-6
0.160000,-0.160000,1,-6
-0.270000,0.270000,0,-6
0.220000,-0.220000,1,-6
-0.000000,0.000000,0,-6
-0.260000,0.260000,1,-6
0.140000,-0.140000,0,-6
0.120000,-0.120000,1,-6
0.200000,-0.200000,0,-6
54.990000,-54.990000,1,-6
-54.360000,54.360000,0,-6
53.810000,-53.810000,1,-6
-6.230000,6.230000,0,-6
-5.830000,5.830000,1,-6
4.950000,-4.950000,0,-6
-5.450000,5.450000,1,-6
4.830000,-4.830000,0,-6
-5.490000,5.490000,1,-6
4.670000,-4.670000,0,-6
-5.290000,5.290000,1,-6
5.340000,-5.340000,0,-6
-5.230000,5.230000,1,-6
4.770000,-4.770000,0,-6
-5.280000,5.280000,1,-6
-4.790000,4.790000,0,-6
-4.710000,4.710000,1,-6
4.550000,-4.550000,0,-6
-4.970000,4.970000,1,-6
4.580000,-4.580000,0,-6
-4.770000,4.770000,1,-6
4.480000,-4.480000,0,-6
-4.800000,4.800000,1,-6
-4.440000,4.440000,0,-6
-4.040000,4.040000,1,-6
4.150000,-4.150000,0,-6
-4.570000,4.570000,1,-6
4.020000,-4.020000,0,-6
-4.530000,4.530000,1,-6
-3.700000,3.700000,0,-6
3.790000,-3.790000,1,-6
-4.170000,4.170000,0,-6
3.670000,-3.670000,1,-6
-4.120000,4.120000,0,-6
-3.360000,3.360000,1,-6
3.400000,-3.400000,0,-6
-3.730000,3.730000,1,-6
-3.530000,3.530000,0,-6
3.140000,-3.140000,1,-6
-3.130000,3.130000,0,-6
3.180000,-3.180000,1,-6
-3.190000,3.190000,0,-6
3.130000,-3.130000,1,-6
-3.000000,3.000000,0,-6
3.050000,-3.050000,1,-6
-3.180000,3.180000,0,-6
2.880000,-2.880000,1,-6
-3.110000,3.110000,0,-6
3.270000,-3.270000,1,-6
-2.640000,2.640000,0,-6
-2.380000,2.380000,1,-6
2.180000,-2.180000,0,-6
-2.450000,2.450000,1,-6
2.260000,-2.260000,0,-6
-2.540000,2.540000,1,-6
2.150000,-2.150000,0,-6
-2.330000,2.330000,1,-6
2.150000,-2.150000,0,-6
-2.160000,2.160000,1,-6
1.630000,-1.630000,0,-6
-1.770000,1.770000,1,-6
-1.430000,1.430000,0,-6
1.490000,-1.490000,1,-6
-1.350000,1.350000,0,-6
1.540000,-1.540000,1,-6
-1.280000,1.280000,0,-6
1.270000,-1.270000,1,-6
-0.910000,0.910000,0,-6
1.070000,-1.070000,1,-6
-1.150000,1.150000,0,-6
1.090000,-1.090000,1,-6
-1.150000,1.150000,0,-6
1.130000,-1.130000,1,-6
-1.060000,1.060000,0,-6
0.980000,-0.980000,1,-6
-0.940000,0.940000,0,-6
0.840000,-0.840000,1,-6
-0.830000,0.830000,0,-6
0.760000,-0.760000,1,-6
-0.680000,0.680000,0,-6
0.630000,-0.630000,1,-6
-0.610000,0.610000,0,-6
-0.440000,0.440000,1,-6
0.340000,-0.340000,0,-6
-0.320000,0.320000,1,-6
0.260000,-0.260000,0,-6
-0.190000,0.190000,1,-6
-0.050000,0.050000,0,-6
-0.000000,0.000000,1,-6
0.350000,-0.350000,0,-7
-0.300000,0.300000,1,-7
0.020000,-0.020000,0,-7
0.010000,-0.010000,1,-7
-0.510000,0.510000,0,-7
0.760000,-0.760000,1,-7
-0.850000,0.850000,0,-7
0.760000,-0.760000,1,-7
-0.820000,0.820000,0,-7
4.600000,-4.600000,1,-7
-0.100000,0.100000,0,-7
0.030000,-0.030000,1,-7
0.700000,-0.700000,0,-7
-0.970000,0.970000,1,-7
1.610000,-1.610000,0,-7
-1.020000,1.020000,1,-7
1.840000,-1.840000,0,-7
-1.300000,1.300000,1,-7
1.250000,-1.250000,0,-7
-1.480000,1.480000,1,-7
1.300000,-1.300000,0,-7
-1.150000,1.150000,1,-7
-0.380000,0.380000,0,-7
0.890000,-0.890000,1,-7
0.050000,-0.050000,0,-7
-0.280000,0.280000,1,-7
1.240000,-1.240000,0,-7
-1.330000,1.330000,1,-7
1.680000,-1.680000,0,-7
-1.160000,1.160000,1,-7
-2.600000,2.600000,0,-7
13.080000,-13.080000,1,-7
-2.900000,2.900000,0,-7
3.070000,-3.070000,1,-7
-3.260000,3.260000,0,-7
3.650000,-3.650000,1,-7
-3.560000,3.560000,0,-7
4.660000,-4.660000,1,-7
-3.880000,3.880000,0,-7
-4.740000,4.740000,1,-7
10.380000,-10.380000,0,-7
-10.540000,10.540000,1,-7
-8.000000,8.000000,0,-7
9.620000,-9.620000,1,-7
-7.770000,7.770000,0,-7
7.080000,-7.080000,1,-7
-6.930000,6.930000,0,-7
7.000000,-7.000000,1,-7
-6.850000,6.850000,0,-7
7.610000,-7.610000,1,-7
-7.090000,7.090000,0,-7
12.240000,-12.240000,1,-7
-11.640000,11.640000,0,-7
7.460000,-7.460000,1,-7
-7.380000,7.380000,0,-7
8.380000,-8.380000,1,-7
-8.140000,8.140000,0,-7
7.380000,-7.380000,1,-7
-11.230000,11.230000,0,-7
-7.380000,7.380000,1,-7
12.380000,-12.380000,0,-7
-8.380000,8.380000,1,-7
13.000000,-13.000000,0,-7
-8.150000,8.150000,1,-7
10.310000,-10.310000,0,-7
-10.120000,10.120000,1,-7
10.020000,-10.020000,0,-7
-10.310000,10.310000,1,-7
-10.100000,10.100000,0,-7
-10.960000,10.960000,1,-7
-10.290000,10.290000,0,-7
-10.380000,10.380000,1,-7
11.000000,-11.000000,0,-7
-10.810000,10.810000,1,-7
11.000000,-11.000000,0,-7
-10.890000,10.890000,1,-7
11.000000,-11.000000,0,-7
-10.890000,10.890000,1,-7
10.920000,-10.920000,0,-7
-10.960000,10.960000,1,-7
-28.170000,28.170000,0,-7
28.040000,-28.040000,1,-7
-27.830000,27.830000,0,-7
-29.470000,29.470000,1,-7
0.350000,-0.350000,0,-5
-0.300000,0.300000,1,-5
0.440000,-0.440000,0,-5
-0.380000,0.380000,1,-5
0.800000,-0.800000,0,-5
0.060000,-0.060000,1,-5
0.470000,-0.470000,0,-5
-0.190000,0.190000,1,-5
2.600000,-2.600000,0,-5
0.240000,-0.240000,1,-5
0.180000,-0.180000,0,-5
0.130000,-0.130000,1,-5
-0.320000,0.320000,0,-5
0.480000,-0.480000,1,-5
2.160000,-2.160000,0,-5
0.340000,-0.340000,1,-5
-0.150000,0.150000,0,-5
0.240000,-0.240000,1,-5
-0.100000,0.100000,0,-5
-0.400000,0.400000,1,-5
0.140000,-0.140000,0,-5
0.970000,-0.970000,1,-5
1.350000,-1.350000,0,-5
0.870000,-0.870000,1,-5
1.120000,-1.120000,0,-5
2.140000,-2.140000,1,-5
2.710000,-2.710000,0,-5
-1.850000,1.850000,1,-5
2.440000,-2.440000,0,-5
-2.180000,2.180000,1,-5
3.270000,-3.270000,0,-5
-2.820000,2.820000,1,-5
3.790000,-3.790000,0,-5
-3.890000,3.890000,1,-5
3.150000,-3.150000,0,-5
-2.630000,2.630000,1,-5
2.900000,-2.900000,0,-5
-3.040000,3.040000,1,-5
3.210000,-3.210000,0,-5
-3.120000,3.120000,1,-5
2.700000,-2.700000,0,-5
-2.150000,2.150000,1,-5
2.790000,-2.790000,0,-5
2.520000,-2.520000,1,-5
-1.560000,1.560000,0,-5
10.540000,-10.540000,1,-5
-0.820000,0.820000,0,-5
2.040000,-2.040000,1,-5
-1.880000,1.880000,0,-5
2.370000,-2.370000,1,-5
0.870000,-0.870000,0,-5
2.390000,-2.390000,1,-5
-0.170000,0.170000,0,-5
-2.110000,2.110000,1,-5
3.540000,-3.540000,0,-5
-6.710000,6.710000,1,-5
4.890000,-4.890000,0,-5
-6.200000,6.200000,1,-5
3.730000,-3.730000,0,-5
-7.160000,7.160000,1,-5
4.940000,-4.940000,0,-5
-7.330000,7.330000,1,-5
4.450000,-4.450000,0,-5
-8.180000,8.180000,1,-5
-6.180000,6.180000,0,-5
5.690000,-5.690000,1,-5
9.160000,-9.160000,0,-5
-9.630000,9.630000,1,-5
6.310000,-6.310000,0,-5
-6.170000,6.170000,1,-5
-6.090000,6.090000,0,-5
8.330000,-8.330000,1,-5
-6.620000,6.620000,0,-5
6.380000,-6.380000,1,-5
-6.310000,6.310000,0,-5
7.760000,-7.760000,1,-5
-7.770000,7.770000,0,-5
8.920000,-8.920000,1,-5
-6.850000,6.850000,0,-5
8.380000,-8.380000,1,-5
8.680000,-8.680000,0,-5
-6.860000,6.860000,1,-5
7.380000,-7.380000,0,-5
-7.380000,7.380000,1,-5
-6.530000,6.530000,0,-5
10.230000,-10.230000,1,-5
-3.380000,3.380000,0,-5
7.310000,-7.310000,1,-5
-7.310000,7.310000,0,-5
60.740000,-60.740000,1,-5
-60.250000,60.250000,0,-5
59.740000,-59.740000,1,-5
-59.000000,59.000000,0,-5
58.490000,-58.490000,1,-5
-57.830000,57.830000,0,-5
57.220000,-57.220000,1,-5
-56.530000,56.530000,0,-5
-60.180000,60.180000,1,-5
-71.270000,71.270000,0,-5
-69.820000,69.820000,1,-5
69.100000,-69.100000,0,-5
-68.340000,68.340000,1,-5
67.620000,-67.620000,0,-5
-66.820000,66.820000,1,-5
66.110000,-66.110000,0,-5
-65.380000,65.380000,1,-5
0.350000,-0.350000,0,-6
-0.200000,0.200000,1,-6
0.480000,-0.480000,0,-6
-0.330000,0.330000,1,-6
0.310000,-0.310000,0,-6
-0.160000,0.160000,1,-6
0.250000,-0.250000,0,-6
-0.180000,0.180000,1,-6
0.130000,-0.130000,0,-6
0.800000,-0.800000,1,-6
-0.460000,0.460000,0,-6
1.000000,-1.000000,1,-6
-0.600000,0.600000,0,-6
0.590000,-0.590000,1,-6
-0.500000,0.500000,0,-6
0.810000,-0.810000,1,-6
-0.540000,0.540000,0,-6
0.270000,-0.270000,1,-6
-0.120000,0.120000,0,-6
2.220000,-2.220000,1,-6
3.040000,-3.040000,0,-6
1.250000,-1.250000,1,-6
-0.730000,0.730000,0,-6
1.600000,-1.600000,1,-6
-0.210000,0.210000,0,-6
3.430000,-3.430000,1,-6
-0.250000,0.250000,0,-6
-1.110000,1.110000,1,-6
-1.520000,1.520000,0,-6
10.780000,-10.780000,1,-6
3.900000,-3.900000,0,-6
8.770000,-8.770000,1,-6
-7.920000,7.920000,0,-6
13.540000,-13.540000,1,-6
-7.690000,7.690000,0,-6
-8.450000,8.450000,1,-6
8.440000,-8.440000,0,-6
-8.060000,8.060000,1,-6
-7.890000,7.890000,0,-6
7.280000,-7.280000,1,-6
-8.520000,8.520000,0,-6
6.400000,-6.400000,1,-6
-8.380000,8.380000,0,-6
8.220000,-8.220000,1,-6
7.910000,-7.910000,0,-6
-7.830000,7.830000,1,-6
7.820000,-7.820000,0,-6
-10.410000,10.410000,1,-6
6.380000,-6.380000,0,-6
-6.320000,6.320000,1,-6
-6.340000,6.340000,0,-6
6.620000,-6.620000,1,-6
-6.550000,6.550000,0,-6
-6.410000,6.410000,1,-6
10.540000,-10.540000,0,-6
-7.150000,7.150000,1,-6
7.770000,-7.770000,0,-6
-7.080000,7.080000,1,-6
7.920000,-7.920000,0,-6
-7.840000,7.840000,1,-6
-7.380000,7.380000,0,-6
8.460000,-8.460000,1,-6
-8.380000,8.380000,0,-6
9.000000,-9.000000,1,-6
-8.910000,8.910000,0,-6
8.820000,-8.820000,1,-6
-8.730000,8.730000,0,-6
-8.550000,8.550000,1,-6
10.920000,-10.920000,0,-6
-10.810000,10.810000,1,-6
10.700000,-10.700000,0,-6
-10.670000,10.670000,1,-6
10.490000,-10.490000,0,-6
-10.920000,10.920000,1,-6
-10.620000,10.620000,0,-6
-10.490000,10.490000,1,-6
0.350000,-0.350000,0,-6
-0.200000,0.200000,1,-6
0.480000,-0.480000,0,-6
-0.330000,0.330000,1,-6
0.310000,-0.310000,0,-6
-0.160000,0.160000,1,-6
0.250000,-0.250000,0,-6
-0.180000,0.180000,1,-6
0.130000,-0.130000,0,-6
0.800000,-0.800000,1,-6
-0.460000,0.460000,0,-6
1.000000,-1.000000,1,-6
-0.600000,0.600000,0,-6
0.590000,-0.590000,1,-6
-0.500000,0.500000,0,-6
0.810000,-0.810000,1,-6
-0.540000,0.540000,0,-6
0.270000,-0.270000,1,-6
-0.120000,0.120000,0,-6
2.220000,-2.220000,1,-6
3.040000,-3.040000,0,-6
1.250000,-1.250000,1,-6
-0.730000,0.730000,0,-6
2.220000,-2.220000,1,-6
3.770000,-3.770000,0,-6
2.010000,-2.010000,1,-6
-1.330000,1.330000,0,-6
2.570000,-2.570000,1,-6
-2.120000,2.120000,0,-6
3.620000,-3.620000,1,-6
-1.330000,1.330000,0,-6
2.030000,-2.030000,1,-6
-1.160000,1.160000,0,-6
1.650000,-1.650000,1,-6
8.690000,-8.690000,0,-6
0.910000,-0.910000,1,-6
-0.500000,0.500000,0,-6
0.880000,-0.880000,1,-6
8.850000,-8.850000,0,-6
-10.070000,10.070000,1,-6
8.250000,-8.250000,0,-6
-9.450000,9.450000,1,-6
7.820000,-7.820000,0,-6
-9.360000,9.360000,1,-6
7.670000,-7.670000,0,-6
7.500000,-7.500000,1,-6
8.750000,-8.750000,0,-6
-9.870000,9.870000,1,-6
8.970000,-8.970000,0,-6
-10.540000,10.540000,1,-6
9.310000,-9.310000,0,-6
-11.260000,11.260000,1,-6
10.690000,-10.690000,0,-6
-12.250000,12.250000,1,-6
5.770000,-5.770000,0,-6
-5.770000,5.770000,1,-6
6.080000,-6.080000,0,-6
-5.850000,5.850000,1,-6
11.750000,-11.750000,0,-6
-6.150000,6.150000,1,-6
11.480000,-11.480000,0,-6
-12.380000,12.380000,1,-6
8.380000,-8.380000,0,-6
-7.770000,7.770000,1,-6
-12.720000,12.720000,0,-6
8.310000,-8.310000,1,-6
8.380000,-8.380000,0,-6
-0.690000,0.690000,1,-6
-10.660000,10.660000,0,-6
-10.440000,10.440000,1,-6
11.380000,-11.380000,0,-6
-11.270000,11.270000,1,-6
